2,0,Tire Failure/Inadequate,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
2,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),
1,0,Backing Unsafely,,,SPORT UTILITY / STATION WAGON,,
1,0,Other Vehicular,Fatigued/Drowsy,Other Vehicular,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
1,0,Glare,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
2,0,Lost Consciousness,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Pavement Slippery,Physical Disability,,VAN,OTHER,
2,0,Fatigued/Drowsy,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
2,0,Driver Inexperience,Unspecified,,PASSENGER VEHICLE,UNKNOWN,
2,0,Passing or Lane Usage Improper,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Other Electronic Device,,,LARGE COM VEH(6 OR MORE TIRES),,
2,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1,0,Alcohol Involvement,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,VAN
1,0,Steering Failure,,,PASSENGER VEHICLE,,
1,0,Traffic Control Disregarded,Traffic Control Disregarded,,OTHER,MOTORCYCLE,
1,0,Passenger Distraction,Passenger Distraction,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
2,0,Failure to Yield Right-of-Way,Unspecified,,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
2,0,Other Vehicular,Brakes Defective,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Backing Unsafely,,,VAN,,
1,0,Driver Inattention/Distraction,Fatigued/Drowsy,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,,TAXI,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Alcohol Involvement,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
1,0,Passenger Distraction,,,BUS,,
1,0,Pavement Slippery,Passenger Distraction,,SPORT UTILITY / STATION WAGON,BICYCLE,
3,0,Alcohol Involvement,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Pavement Slippery,Failure to Yield Right-of-Way,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,,,TAXI,,
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,LIVERY VEHICLE,,
1,0,Prescription Medication,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Pavement Slippery,Pavement Slippery,,TAXI,BICYCLE,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inexperience,,,PASSENGER VEHICLE,,
0,1,Failure to Yield Right-of-Way,,,BUS,,
2,0,Failure to Yield Right-of-Way,,,TAXI,,
1,0,Fatigued/Drowsy,Unspecified,,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,Unspecified,Unspecified,PASSENGER VEHICLE,TAXI,UNKNOWN
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Other Vehicular,Fatigued/Drowsy,,PASSENGER VEHICLE,PASSENGER VEHICLE,
4,0,Driver Inattention/Distraction,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
1,1,Traffic Control Disregarded,,,VAN,,
1,1,Traffic Control Disregarded,,,VAN,,
1,0,Alcohol Involvement,,,SPORT UTILITY / STATION WAGON,,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,OTHER,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Traffic Control Disregarded,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Traffic Control Disregarded,,,PASSENGER VEHICLE,,
2,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Turning Improperly,Unspecified,,SPORT UTILITY / STATION WAGON,VAN,
1,0,Physical Disability,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,BUS,BICYCLE,
1,0,Driver Inexperience,,,PASSENGER VEHICLE,,
1,0,Failure to Yield Right-of-Way,Unspecified,,TAXI,BICYCLE,
1,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,BICYCLE,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,,,OTHER,,
1,0,Pavement Slippery,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,Unspecified,,VAN,,
1,0,Driver Inattention/Distraction,Unspecified,,UNKNOWN,BICYCLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
2,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
3,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Failure to Yield Right-of-Way,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
3,0,Fatigued/Drowsy,Unspecified,,TAXI,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
6,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
0,1,Driver Inattention/Distraction,,,VAN,,
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,OTHER,,
1,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,SPORT UTILITY / STATION WAGON,BICYCLE,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,TAXI,SPORT UTILITY / STATION WAGON,
1,0,Outside Car Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Backing Unsafely,,,SPORT UTILITY / STATION WAGON,,
4,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,Unspecified,,LIVERY VEHICLE,BICYCLE,
1,0,Failure to Yield Right-of-Way,,,TAXI,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
4,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Traffic Control Disregarded,Unspecified,,VAN,SMALL COM VEH(4 TIRES),
4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
1,0,Prescription Medication,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Lost Consciousness,Aggressive Driving/Road Rage,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Backing Unsafely,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
2,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Outside Car Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Traffic Control Disregarded,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Traffic Control Disregarded,Unspecified,,TAXI,PASSENGER VEHICLE,
7,0,Driver Inattention/Distraction,Prescription Medication,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Outside Car Distraction,Unspecified,,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,SMALL COM VEH(4 TIRES),,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Backing Unsafely,Driver Inattention/Distraction,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Driver Inexperience,,,VAN,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,OTHER,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
3,0,Backing Unsafely,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Driver Inattention/Distraction,Fatigued/Drowsy,,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
2,0,Driver Inattention/Distraction,Driver Inexperience,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Backing Unsafely,,,LIVERY VEHICLE,,
6,0,Outside Car Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,View Obstructed/Limited,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Traffic Control Disregarded,Unspecified,Unspecified,TAXI,PASSENGER VEHICLE,TAXI
1,0,Reaction to Other Uninvolved Vehicle,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
3,0,Traffic Control Disregarded,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
1,0,Failure to Yield Right-of-Way,,,TAXI,,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
3,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,Passenger Distraction,,PASSENGER VEHICLE,BICYCLE,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Unspecified,,VAN,PASSENGER VEHICLE,
3,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,,,OTHER,,
1,0,Other Electronic Device,Other Electronic Device,,PASSENGER VEHICLE,UNKNOWN,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,BICYCLE,
2,0,Pavement Slippery,Unspecified,Unspecified,MOTORCYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE
3,0,Failure to Yield Right-of-Way,Unspecified,,OTHER,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Prescription Medication,Unspecified,,TAXI,MOTORCYCLE,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,TAXI,BICYCLE,
1,0,Passenger Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
2,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
6,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Traffic Control Disregarded,,,PASSENGER VEHICLE,,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,TAXI,TAXI,
1,0,Lost Consciousness,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Alcohol Involvement,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Physical Disability,Physical Disability,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,LIVERY VEHICLE,LIVERY VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),
2,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,MOTORCYCLE,
1,0,View Obstructed/Limited,View Obstructed/Limited,,SPORT UTILITY / STATION WAGON,VAN,
1,0,Driver Inattention/Distraction,Unspecified,,MOTORCYCLE,PASSENGER VEHICLE,
1,0,Backing Unsafely,,,PASSENGER VEHICLE,,
1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,PASSENGER VEHICLE,MOTORCYCLE,VAN
2,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Outside Car Distraction,,,PASSENGER VEHICLE,,
1,0,Other Vehicular,Fatigued/Drowsy,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,TAXI,BICYCLE,
1,0,Traffic Control Disregarded,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,LIVERY VEHICLE,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
2,0,Passenger Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Obstruction/Debris,Unspecified,,MOTORCYCLE,MOTORCYCLE,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
4,0,Steering Failure,Unspecified,,BUS,,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Traffic Control Disregarded,Lost Consciousness,,VAN,OTHER,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Backing Unsafely,Other Vehicular,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
2,0,Alcohol Involvement,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Other Vehicular,Physical Disability,,TAXI,BICYCLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Outside Car Distraction,Outside Car Distraction,Fatigued/Drowsy,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
1,0,Alcohol Involvement,Alcohol Involvement,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
1,0,Failure to Yield Right-of-Way,,,LIVERY VEHICLE,,
4,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,SPORT UTILITY / STATION WAGON,BUS,
1,0,Passenger Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,BICYCLE,
1,0,Fatigued/Drowsy,Unspecified,,TAXI,TAXI,
1,0,Other Vehicular,Fatigued/Drowsy,,VAN,VAN,
1,0,Passenger Distraction,Passenger Distraction,,LIVERY VEHICLE,BICYCLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Physical Disability,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
2,0,Lost Consciousness,Unspecified,,PASSENGER VEHICLE,OTHER,
1,0,Driver Inattention/Distraction,Passenger Distraction,,OTHER,VAN,
2,0,Failure to Yield Right-of-Way,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
2,0,Fatigued/Drowsy,Fatigued/Drowsy,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Fatigued/Drowsy,Unspecified,,SMALL COM VEH(4 TIRES),SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,,,MOTORCYCLE,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Fatigued/Drowsy,Unspecified,,TAXI,SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
3,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Physical Disability,Unspecified,,TAXI,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,TAXI,
1,0,Driver Inattention/Distraction,,,TAXI,,
2,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Lost Consciousness,Lost Consciousness,,PASSENGER VEHICLE,MOTORCYCLE,
1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER
1,0,Alcohol Involvement,,,SPORT UTILITY / STATION WAGON,,
1,0,Unsafe Speed,Unspecified,,MOTORCYCLE,UNKNOWN,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Backing Unsafely,,,SPORT UTILITY / STATION WAGON,,
2,0,Brakes Defective,Unspecified,,PASSENGER VEHICLE,,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Fell Asleep,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,UNKNOWN,
1,0,Other Electronic Device,,,PASSENGER VEHICLE,,
2,0,Driver Inattention/Distraction,Unspecified,,OTHER,UNKNOWN,
1,0,Traffic Control Disregarded,Traffic Control Disregarded,,PASSENGER VEHICLE,PASSENGER VEHICLE,
9,0,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Alcohol Involvement,Unspecified,,TAXI,BICYCLE,
1,0,Alcohol Involvement,Unspecified,,SPORT UTILITY / STATION WAGON,BICYCLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Lost Consciousness,Lost Consciousness,,PASSENGER VEHICLE,LIVERY VEHICLE,
1,0,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,TAXI,
1,0,Physical Disability,Unspecified,,BUS,TAXI,
1,0,Fell Asleep,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Passenger Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Alcohol Involvement,Unspecified,,TAXI,PASSENGER VEHICLE,
4,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,SPORT UTILITY / STATION WAGON,AMBULANCE,
1,0,Fell Asleep,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
2,0,Fatigued/Drowsy,Other Electronic Device,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Physical Disability,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
7,0,Fatigued/Drowsy,Unspecified,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
1,0,Fatigued/Drowsy,Failure to Keep Right,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
4,0,Turning Improperly,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,SPORT UTILITY / STATION WAGON,BICYCLE,
1,0,Fatigued/Drowsy,Unspecified,Unspecified,PASSENGER VEHICLE,MOTORCYCLE,PASSENGER VEHICLE
2,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Other Vehicular,Fatigued/Drowsy,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Lost Consciousness,Other Vehicular,,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,
2,0,Fatigued/Drowsy,Unspecified,,LIVERY VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,Physical Disability,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Passenger Distraction,,,SPORT UTILITY / STATION WAGON,,
1,0,Failure to Yield Right-of-Way,,,SPORT UTILITY / STATION WAGON,,
1,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Driver Inattention/Distraction,Unspecified,,TAXI,PASSENGER VEHICLE,
1,0,Fatigued/Drowsy,Unspecified,,PASSENGER VEHICLE,BICYCLE,
1,0,Traffic Control Disregarded,,,PASSENGER VEHICLE,,
2,0,Backing Unsafely,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Driver Inattention/Distraction,,,TAXI,,
1,0,Driver Inattention/Distraction,,,SPORT UTILITY / STATION WAGON,,
3,0,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Physical Disability,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
4,0,Physical Disability,Unspecified,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
1,0,Failure to Yield Right-of-Way,Passenger Distraction,,PASSENGER VEHICLE,BICYCLE,
1,0,Tire Failure/Inadequate,Tire Failure/Inadequate,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
2,0,Driver Inattention/Distraction,,,PASSENGER VEHICLE,,
1,0,Fatigued/Drowsy,Unspecified,,BUS,BICYCLE,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,,
2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,PASSENGER VEHICLE,PASSENGER VEHICLE,
1,0,Failure to Yield Right-of-Way,,,PASSENGER VEHICLE,,
1,0,Fatigued/Drowsy,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,,
1,0,Failure to Keep Right,,,SPORT UTILITY / STATION WAGON,,
1,0,Turning Improperly,Unspecified,,TAXI,TAXI,
1,0,Failure to Yield Right-of-Way,Unspecified,,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
1,0,Passenger Distraction,,,PASSENGER VEHICLE,BICYCLE,
2,0,Physical Disability,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
